Year	Day	Nest_number	Nest_found	UTM_E	UTM_N	Datum	Zone	Area_Name	Habitat	Distance_From	Distance_On	Fresh_Nest	Species	Predation	PredatorSpecies	ReproductiveActivity	Notes
2015	197	C2R8_14	Systematic search	536064	8086471	NAD 27	17X	C2R08	Riparian	0.2	NA	Yes	Brown Lemming	No	NA	Yes	
2015	197	C2R8_15	Systematic search	535982	8086625	NAD 27	17X	C2R08	Riparian	0.4	NA	Yes	Brown Lemming	No	NA	Yes	
2015	197	C2R8_16	Systematic search	535980	8086626	NAD 27	17X	C2R08	Riparian	0.5	NA	Yes	Brown Lemming	No	NA	No	
2015	199	C2R9_01	Systematic search	536603	8087154	NAD 27	17X	C2R09	Riparian	1.4	NA	No	Unknown	No	NA	No	
2015	199	C2R9_02	Systematic search	536598	8087150	NAD 27	17X	C2R09	Riparian	4.1	NA	Yes	Brown Lemming	No	NA	Yes	
2015	199	C2R9_03	Systematic search	536599	8087114	NAD 27	17X	C2R09	Riparian	0.5	NA	No	Collared Lemming	No	NA	No	
2015	199	C2R9_04	Systematic search	536602	8087109	NAD 27	17X	C2R09	Riparian	4.8	NA	Yes	Collared Lemming	No	NA	Yes	
2015	199	C2R9_05	Systematic search	536600	8087109	NAD 27	17X	C2R09	Riparian	4	NA	No	Collared Lemming	No	NA	No	
2015	199	C2R9_06	Systematic search	536590	8087107	NAD 27	17X	C2R09	Riparian	0.2	NA	No	Brown Lemming	No	NA	No	
2015	199	C2R9_07	Systematic search	536589	8087102	NAD 27	17X	C2R09	Riparian	3.9	NA	Yes	Brown Lemming	No	NA	No	
2015	199	C2R9_08	Systematic search	536586	8087105	NAD 27	17X	C2R09	Riparian	0.3	NA	Yes	Collared Lemming	No	NA	No	
2015	199	C2R9_09	Systematic search	536545	8087084	NAD 27	17X	C2R09	Riparian	4.5	NA	Yes	Brown Lemming	No	NA	Yes	
2015	199	C2R9_10	Systematic search	536444	8086949	NAD 27	17X	C2R09	Riparian	6.6	NA	No	Brown Lemming	No	NA	No	
2015	199	C2R10_01	Systematic search	535964	8086744	NAD 27	17X	C2R10	Riparian	1.8	NA	Yes	Brown Lemming	No	NA	No	
2015	199	C2R10_02	Systematic search	535992	8086756	NAD 27	17X	C2R10	Riparian	4.2	NA	Yes	Brown Lemming	No	NA	No	
2015	199	C2R10_03	Systematic search	535990	8086757	NAD 27	17X	C2R10	Riparian	3.7	NA	No	Collared Lemming	No	NA	Yes	
2015	199	C2R10_04	Systematic search	535992	8086755	NAD 27	17X	C2R10	Riparian	2.6	NA	No	Collared Lemming	No	NA	Yes	
2015	199	C2R10_05	Systematic search	536021	8086747	NAD 27	17X	C2R10	Riparian	3.8	NA	No	Brown Lemming	No	NA	No	
2015	199	C2R10_06	Systematic search	536030	8086758	NAD 27	17X	C2R10	Riparian	6.4	NA	No	Brown Lemming	No	NA	Yes	
2015	199	C2R10_07	Systematic search	536037	8086761	NAD 27	17X	C2R10	Riparian	3.1	NA	Yes	Brown Lemming	No	NA	Yes	
2015	199	C2R10_08	Systematic search	536045	8086764	NAD 27	17X	C2R10	Riparian	2.6	NA	Yes	Brown Lemming	No	NA	Yes	
2015	199	C2R10_09	Systematic search	536067	8086784	NAD 27	17X	C2R10	Riparian	6.2	NA	Yes	Brown Lemming	No	NA	Yes	
2015	199	C2R10_10	Systematic search	536113	8086822	NAD 27	17X	C2R10	Riparian	5.8	NA	Yes	Collared Lemming	No	NA	No	
2015	199	C2R10_11	Systematic search	536123	8086842	NAD 27	17X	C2R10	Riparian	4.5	NA	No	Unknown	No	NA	No	
2015	199	C2R10_12	Systematic search	536141	8086847	NAD 27	17X	C2R10	Riparian	8.2	NA	Yes	Brown Lemming	No	NA	No	
2015	199	C2R10_13	Systematic search	536143	8086850	NAD 27	17X	C2R10	Riparian	8.8	NA	Yes	Brown Lemming	No	NA	No	
2015	199	C2R10_14	Systematic search	536127	8086853	NAD 27	17X	C2R10	Riparian	6.2	NA	No	Unknown	No	NA	No	
2015	199	C2R10_15	Systematic search	536138	8086879	NAD 27	17X	C2R10	Riparian	7.5	NA	No	Unknown	No	NA	No	
2015	199	C2R10_16	Systematic search	536141	8086893	NAD 27	17X	C2R10	Riparian	7.1	NA	Yes	Collared Lemming	No	NA	No	
2015	199	C2R10_17	Systematic search	536140	8086890	NAD 27	17X	C2R10	Riparian	7.9	NA	Yes	Collared Lemming	No	NA	Yes	
2015	199	C2R10_18	Systematic search	536149	8086904	NAD 27	17X	C2R10	Riparian	2.9	NA	Yes	Collared Lemming	No	NA	Yes	
2015	199	C2R10_19	Systematic search	536146	8086963	NAD 27	17X	C2R10	Riparian	0.7	NA	No	Brown Lemming	No	NA	No	
2015	199	C2R10_20	Systematic search	536161	8086997	NAD 27	17X	C2R10	Riparian	6.8	NA	Yes	Brown Lemming	No	NA	No	
2015	199	C2R10_21	Systematic search	536160	8086017	NAD 27	17X	C2R10	Riparian	3.9	NA	No	Collared Lemming	No	NA	No	
2015	199	C2R10_22	Systematic search	536169	8086049	NAD 27	17X	C2R10	Riparian	1.2	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3M1_01	Systematic search	531451	8104790	NAD 27	17X	C3M01	Mesic	0	NA	No	Brown Lemming	No	NA	Yes	
2015	183	C3M1_02	Systematic search	531867	8104794	NAD 27	17X	C3M01	Mesic	0	NA	No	Unknown	No	NA	No	
2015	183	C3M1_03	Systematic search	531865	8104789	NAD 27	17X	C3M01	Mesic	5	NA	Yes	Unknown	No	NA	No	
2015	183	C3M1_04	Systematic search	531863	8104779	NAD 27	17X	C3M01	Mesic	13	NA	No	Unknown	No	NA	No	
2015	183	C3M2_01	Systematic search	530167	8105328	NAD 27	17X	C3M02	Mesic	0	NA	No	Unknown	No	NA	No	
2015	183	C3M2_02	Systematic search	530014	8105307	NAD 27	17X	C3M02	Mesic	17	NA	Yes	Collared Lemming	No	NA	No	
2015	183	C3M2_03	Systematic search	530014	8105307	NAD 27	17X	C3M02	Mesic	17	NA	No	Collared Lemming	No	NA	Yes	
2015	184	C3M4_01	Systematic search	528681	8104717	NAD 27	17X	C3M04	Mesic	21	NA	Yes	Collared Lemming	No	NA	Yes	
2015	184	C3M4_02	Systematic search	528681	8104717	NAD 27	17X	C3M04	Mesic	21	NA	Yes	Collared Lemming	No	NA	Yes	
2015	184	C3M4_03	Systematic search	528658	8104748	NAD 27	17X	C3M04	Mesic	2	NA	Yes	Collared Lemming	No	NA	Yes	
2015	184	C3M4_04	Systematic search	528656	8104747	NAD 27	17X	C3M04	Mesic	2	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3M4_05	Systematic search	528655	8104746	NAD 27	17X	C3M04	Mesic	3	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3M5_01	Systematic search	528799	8105645	NAD 27	17X	C3M05	Mesic	13	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3M5_02	Systematic search	529000	8105635	NAD 27	17X	C3M05	Mesic	15	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3M5_03	Systematic search	529033	8105652	NAD 27	17X	C3M05	Mesic	1	NA	Yes	Collared Lemming	No	NA	No	
2015	183	C3R1_01	Systematic search	530931	8105008	NAD 27	17X	C3R01	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R1_02	Systematic search	530934	8104997	NAD 27	17X	C3R01	Riparian	5	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R1_03	Systematic search	531113	8104750	NAD 27	17X	C3R01	Riparian	0	NA	Yes	Brown Lemming	No	NA	Yes	
2015	183	C3R1_04	Systematic search	531112	8104749	NAD 27	17X	C3R01	Riparian	0	NA	No	Brown Lemming	No	NA	Yes	
2015	183	C3R2_01	Systematic search	531837	8105606	NAD 27	17X	C3R02	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	183	C3R2_02	Systematic search	531822	8105624	NAD 27	17X	C3R02	Riparian	6	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R2_03	Systematic search	531821	8105655	NAD 27	17X	C3R02	Riparian	4	NA	Yes	Collared Lemming	No	NA	No	
2015	183	C3R2_04	Systematic search	531824	8105663	NAD 27	17X	C3R02	Riparian	3	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R2_05	Systematic search	531819	8105660	NAD 27	17X	C3R02	Riparian	7	NA	Yes	Collared Lemming	No	NA	No	
2015	183	C3R2_06	Systematic search	531819	8105661	NAD 27	17X	C3R02	Riparian	7	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R2_07	Systematic search	531821	8105668	NAD 27	17X	C3R02	Riparian	6	NA	No	Brown Lemming	No	NA	Yes	
2015	183	C3R2_08	Systematic search	531810	8105700	NAD 27	17X	C3R02	Riparian	6	NA	No	Brown Lemming	No	NA	No	
2015	183	C3R2_09	Systematic search	531827	8105708	NAD 27	17X	C3R02	Riparian	8	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R2_10	Systematic search	531800	8105722	NAD 27	17X	C3R02	Riparian	7	NA	Yes	Collared Lemming	No	NA	No	
2015	183	C3R2_11	Systematic search	531797	8105751	NAD 27	17X	C3R02	Riparian	3	NA	Yes	Collared Lemming	No	NA	Yes	
2015	183	C3R2_12	Systematic search	531802	8105803	NAD 27	17X	C3R02	Riparian	0	NA	No	Brown Lemming	No	NA	No	
2015	183	C3R2_13	Systematic search	531800	8105807	NAD 27	17X	C3R02	Riparian	0	NA	No	Brown Lemming	No	NA	No	
2015	183	C3R2_14	Systematic search	531790	8105814	NAD 27	17X	C3R02	Riparian	10	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R2_15	Systematic search	531784	8105811	NAD 27	17X	C3R02	Riparian	16	NA	Yes	Collared Lemming	No	NA	No	
2015	183	C3R2_16	Systematic search	531783	8105907	NAD 27	17X	C3R02	Riparian	0	NA	No	Brown Lemming	No	NA	No	
2015	183	C3R2_17	Systematic search	531742	8105979	NAD 27	17X	C3R02	Riparian	8	NA	No	Brown Lemming	No	NA	No	
2015	183	C3R2_18	Systematic search	531742	8105979	NAD 27	17X	C3R02	Riparian	9	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_01	Systematic search	531035	8105753	NAD 27	17X	C3R03	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_02	Systematic search	531013	8105754	NAD 27	17X	C3R03	Riparian	7	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_03	Systematic search	530991	8105726	NAD 27	17X	C3R03	Riparian	10	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_04	Systematic search	530983	8105744	NAD 27	17X	C3R03	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_05	Systematic search	530939	8105723	NAD 27	17X	C3R03	Riparian	14	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_06	Systematic search	530935	8105736	NAD 27	17X	C3R03	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_07	Systematic search	530847	8105691	NAD 27	17X	C3R03	Riparian	6	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_08	Systematic search	530824	8105676	NAD 27	17X	C3R03	Riparian	5	NA	No	Brown Lemming	No	NA	No	
2015	183	C3R3_09	Systematic search	530770	8105709	NAD 27	17X	C3R03	Riparian	6	NA	Yes	Brown Lemming	No	NA	No	
2015	183	C3R3_10	Systematic search	530618	8105765	NAD 27	17X	C3R03	Riparian	0	NA	No	Collared Lemming	No	NA	Yes	
2015	184	C3R4_01	Systematic search	530266	8104734	NAD 27	17X	C3R04	Riparian	6	NA	No	Brown Lemming	No	NA	No	
2015	184	C3R4_02	Systematic search	530257	8104731	NAD 27	17X	C3R04	Riparian	5	NA	No	Collared Lemming	Yes	Unknown	No	Patches of fur with very small piece of skin, no bones nor large patches of skin, so not ermine.
2015	184	C3R4_03	Systematic search	530187	8104702	NAD 27	17X	C3R04	Riparian	9	NA	Yes	Brown Lemming	No	NA	No	
2015	184	C3R4_04	Systematic search	530172	8104652	NAD 27	17X	C3R04	Riparian	0	NA	Yes	Brown Lemming	No	NA	Yes	
2015	184	C3R4_05	Systematic search	530169	8104652	NAD 27	17X	C3R04	Riparian	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	184	C3R4_06	Systematic search	530142	8104631	NAD 27	17X	C3R04	Riparian	8	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3R4_07	Systematic search	530075	8104570	NAD 27	17X	C3R04	Riparian	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	184	C3R4_08	Systematic search	530019	8104530	NAD 27	17X	C3R04	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3R4_09	Systematic search	530019	8104530	NAD 27	17X	C3R04	Riparian	5	NA	Yes	Brown Lemming	No	NA	No	
2015	184	C3R4_10	Systematic search	529957	8104437	NAD 27	17X	C3R04	Riparian	19	NA	Yes	Collared Lemming	No	NA	Yes	
2015	184	C3R4_11	Systematic search	529950	8104392	NAD 27	17X	C3R04	Riparian	0	NA	No	Collared Lemming	No	NA	No	
2015	184	C3R4_12	Systematic search	529935	8104370	NAD 27	17X	C3R04	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	184	C3R4_13	Systematic search	529927	8104379	NAD 27	17X	C3R04	Riparian	7	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3R5_01	Systematic search	528591	8105099	NAD 27	17X	C3R05	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3R5_02	Systematic search	528685	8105053	NAD 27	17X	C3R05	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	184	C3R5_03	Systematic search	528741	8105050	NAD 27	17X	C3R05	Riparian	15	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3R5_04	Systematic search	528741	8105050	NAD 27	17X	C3R05	Riparian	15	NA	Yes	Collared Lemming	No	NA	No	
2015	184	C3R5_05	Systematic search	528863	8105069	NAD 27	17X	C3R05	Riparian	0	NA	Yes	Brown Lemming	No	NA	Yes	
2015	184	C3R5_06	Systematic search	529048	8105138	NAD 27	17X	C3R05	Riparian	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	189	DUM1_01	Systematic search	546838	8078830	NAD 27	17X	DUM01	Mesic	1	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUM1_02	Systematic search	547125	8078709	NAD 27	17X	DUM01	Mesic	7	NA	Yes	Unknown	No	NA	No	
2015	189	DUM1_03	Systematic search	547127	8078706	NAD 27	17X	DUM01	Mesic	4	NA	Yes	Unknown	No	NA	No	
2015	189	DUM1_04	Systematic search	547184	8078679	NAD 27	17X	DUM01	Mesic	0	NA	Yes	Brown Lemming	No	NA	No	
2015	189	DUM1_05	Systematic search	547261	8078644	NAD 27	17X	DUM01	Mesic	0	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUM2_01	Systematic search	546127	8076923	NAD 27	17X	DUM02	Mesic	0	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUM2_02	Systematic search	546077	8076928	NAD 27	17X	DUM02	Mesic	6	NA	No	Unknown	No	NA	No	
2015	189	DUM2_03	Systematic search	545977	8076929	NAD 27	17X	DUM02	Mesic	11	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUM4_01	Systematic search	547118	8076904	NAD 27	17X	DUM04	Mesic	0	NA	Yes	Unknown	No	NA	No	
2015	190	DUM4_02	Systematic search	547209	8077143	NAD 27	17X	DUM04	Mesic	4	NA	Yes	Unknown	No	NA	No	
2015	190	DUM4_03	Systematic search	547216	8077151	NAD 27	17X	DUM04	Mesic	3	NA	No	Collared Lemming	No	NA	No	
2015	190	DUM4_04	Systematic search	547232	8077191	NAD 27	17X	DUM04	Mesic	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	DUM4_05	Systematic search	547216	8077213	NAD 27	17X	DUM04	Mesic	24	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUM4_06	Systematic search	547253	8077241	NAD 27	17X	DUM04	Mesic	0	NA	Yes	Brown Lemming	No	NA	No	
2015	190	DUM5_01	Systematic search	545195	8079006	NAD 27	17X	DUM05	Mesic	4	NA	Yes	Unknown	No	NA	No	
2015	189	DUR1_01	Systematic search	546213	8078941	NAD 27	17X	DUR01	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUR1_02	Systematic search	546308	8078941	NAD 27	17X	DUR01	Riparian	14	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUR1_03	Systematic search	546310	8078939	NAD 27	17X	DUR01	Riparian	14	NA	Yes	Collared Lemming	No	NA	Yes	
2015	189	DUR1_04	Systematic search	546318	8078939	NAD 27	17X	DUR01	Riparian	18	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUR1_05	Systematic search	546344	8078906	NAD 27	17X	DUR01	Riparian	15	NA	No	Brown Lemming	No	NA	No	
2015	189	DUR1_06	Systematic search	546361	8078888	NAD 27	17X	DUR01	Riparian	5	NA	No	Collared Lemming	No	NA	No	
2015	189	DUR1_07	Systematic search	546431	8078893	NAD 27	17X	DUR01	Riparian	15	NA	No	Brown Lemming	No	NA	No	
2015	189	DUR1_08	Systematic search	546431	8078894	NAD 27	17X	DUR01	Riparian	14	NA	Yes	Brown Lemming	No	NA	No	
2015	189	DUR1_09	Systematic search	546503	8078911	NAD 27	17X	DUR01	Riparian	10	NA	Yes	Brown Lemming	No	NA	No	
2015	189	DUR1_10	Systematic search	546506	8078908	NAD 27	17X	DUR01	Riparian	7	NA	No	Brown Lemming	No	NA	No	
2015	189	DUR1_11	Systematic search	546514	8078904	NAD 27	17X	DUR01	Riparian	11	NA	No	Collared Lemming	No	NA	Yes	
2015	189	DUR1_12	Systematic search	546526	8078920	NAD 27	17X	DUR01	Riparian	28	NA	Yes	Collared Lemming	No	NA	Yes	
2015	189	DUR1_13	Systematic search	546571	8078904	NAD 27	17X	DUR01	Riparian	7	NA	Yes	Unknown	No	NA	No	
2015	189	DUR1_14	Systematic search	546590	8078919	NAD 27	17X	DUR01	Riparian	9	NA	No	Unknown	No	NA	No	
2015	189	DUR1_15	Systematic search	546628	8078919	NAD 27	17X	DUR01	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	189	DUR2_01	Systematic search	547526	8078123	NAD 27	17X	DUR02	Riparian	10	NA	No	Collared Lemming	No	NA	No	
2015	189	DUR2_02	Systematic search	547513	8078104	NAD 27	17X	DUR02	Riparian	0	NA	No	Collared Lemming	No	NA	No	
2015	189	DUR2_03	Systematic search	547514	8078104	NAD 27	17X	DUR02	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUR2_04	Systematic search	547496	8078074	NAD 27	17X	DUR02	Riparian	0	NA	No	Collared Lemming	No	NA	Yes	
2015	189	DUR2_05	Systematic search	547496	8078074	NAD 27	17X	DUR02	Riparian	2	NA	No	Collared Lemming	No	NA	Yes	
2015	189	DUR2_06	Systematic search	547493	8078069	NAD 27	17X	DUR02	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	189	DUR2_07	Systematic search	547467	8078061	NAD 27	17X	DUR02	Riparian	9	NA	Yes	Brown Lemming	No	NA	No	
2015	189	DUR2_08	Systematic search	547376	8077975	NAD 27	17X	DUR02	Riparian	6	NA	No	Collared Lemming	No	NA	No	
2015	189	DUR2_09	Systematic search	547375	8077799	NAD 27	17X	DUR02	Riparian	7	NA	No	Collared Lemming	No	NA	No	
2015	189	DUR2_10	Systematic search	547400	8077739	NAD 27	17X	DUR02	Riparian	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	189	DUR2_11	Systematic search	547423	8077716	NAD 27	17X	DUR02	Riparian	4	NA	No	Collared Lemming	No	NA	No	
2015	189	DUR3_01	Systematic search	546958	8076769	NAD 27	17X	DUR03	Riparian	12	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUR3_02	Systematic search	546948	8076785	NAD 27	17X	DUR03	Riparian	14	NA	No	Brown and Collared Lemmings	No	NA	No	
2015	189	DUR3_03	Systematic search	546941	8076788	NAD 27	17X	DUR03	Riparian	13	NA	Yes	Collared Lemming	No	NA	No	
2015	189	DUR3_04	Systematic search	546907	8076810	NAD 27	17X	DUR03	Riparian	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	189	DUR3_05	Systematic search	546891	8076822	NAD 27	17X	DUR03	Riparian	19	NA	Yes	Brown and Collared Lemmings	No	NA	No	
2015	189	DUR3_06	Systematic search	546694	8076806	NAD 27	17X	DUR03	Riparian	0	NA	Yes	Unknown	No	NA	No	
2015	189	DUR3_07	Systematic search	546624	8076802	NAD 27	17X	DUR03	Riparian	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	DUR4_01	Systematic search	545678	8077428	NAD 27	17X	DUR04	Riparian	0	NA	No	Collared Lemming	No	NA	Yes	
2015	190	DUR4_02	Systematic search	545660	8077429	NAD 27	17X	DUR04	Riparian	2	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	DUR4_03	Systematic search	545660	8077429	NAD 27	17X	DUR04	Riparian	3	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR4_04	Systematic search	545634	8077424	NAD 27	17X	DUR04	Riparian	0	NA	No	Collared Lemming	No	NA	Yes	
2015	190	DUR4_05	Systematic search	545632	8077427	NAD 27	17X	DUR04	Riparian	0	NA	No	Brown Lemming	No	NA	No	
2015	190	DUR4_06	Systematic search	545625	8077427	NAD 27	17X	DUR04	Riparian	4	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR4_07	Systematic search	545629	8077435	NAD 27	17X	DUR04	Riparian	5	NA	No	Collared Lemming	No	NA	No	
2015	190	DUR4_08	Systematic search	545629	8077435	NAD 27	17X	DUR04	Riparian	5	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR4_09	Systematic search	545625	8077438	NAD 27	17X	DUR04	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR4_10	Systematic search	545606	8077431	NAD 27	17X	DUR04	Riparian	0	NA	No	Unknown	No	NA	No	
2015	190	DUR4_11	Systematic search	545523	8077438	NAD 27	17X	DUR04	Riparian	8	NA	No	Brown and Collared Lemmings	No	NA	No	
2015	190	DUR4_12	Systematic search	545475	8077430	NAD 27	17X	DUR04	Riparian	0	NA	No	Collared Lemming	No	NA	No	
2015	190	DUR4_13	Systematic search	545457	8077426	NAD 27	17X	DUR04	Riparian	7	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR4_14	Systematic search	545386	8077371	NAD 27	17X	DUR04	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR4_15	Systematic search	545398	8077360	NAD 27	17X	DUR04	Riparian	13	NA	No	Collared Lemming	No	NA	Yes	
2015	190	DUR4_16	Systematic search	545396	8077355	NAD 27	17X	DUR04	Riparian	14	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR4_17	Systematic search	545299	8077298	NAD 27	17X	DUR04	Riparian	6	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR5_01	Systematic search	545657	8078101	NAD 27	17X	DUR05	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	190	DUR5_02	Systematic search	545648	8079078	NAD 27	17X	DUR05	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	190	DUR5_03	Systematic search	545631	8078075	NAD 27	17X	DUR05	Riparian	1	NA	No	Collared Lemming	No	NA	Yes	
2015	190	DUR5_04	Systematic search	545624	8078079	NAD 27	17X	DUR05	Riparian	0	NA	Yes	Brown Lemming	No	NA	No	
2015	190	DUR5_05	Systematic search	545619	8078084	NAD 27	17X	DUR05	Riparian	2	NA	No	Collared Lemming	No	NA	No	
2015	190	DUR5_06	Systematic search	545620	8078086	NAD 27	17X	DUR05	Riparian	4	NA	No	Collared Lemming	No	NA	No	
2015	190	DUR5_07	Systematic search	545615	8078088	NAD 27	17X	DUR05	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR5_08	Systematic search	545613	8078092	NAD 27	17X	DUR05	Riparian	0	NA	No	Collared Lemming	No	NA	Yes	
2015	190	DUR5_09	Systematic search	545608	8078097	NAD 27	17X	DUR05	Riparian	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	DUR5_10	Systematic search	545606	8078098	NAD 27	17X	DUR05	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR5_11	Systematic search	545576	8078083	NAD 27	17X	DUR05	Riparian	8	NA	Yes	Collared Lemming	No	NA	No	
2015	190	DUR5_12	Systematic search	545545	8078067	NAD 27	17X	DUR05	Riparian	15	NA	Yes	Brown Lemming	No	NA	No	
2015	190	DUR5_13	Systematic search	545468	8078101	NAD 27	17X	DUR05	Riparian	0	NA	No	Collared Lemming	No	NA	No	
2015	190	DUR5_14	Systematic search	545305	8078148	NAD 27	17X	DUR05	Riparian	0	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	DUR5_15	Systematic search	545250	8078116	NAD 27	17X	DUR05	Riparian	0	NA	No	Collared Lemming	No	NA	No	
2015	194	NHLG1_01	Systematic search	534084	8118391	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_02	Systematic search	534185	8118488	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_03	Systematic search	534138	8118455	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_04	Systematic search	534046	8118402	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_05	Systematic search	533996	8118417	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2015	194	NHLG1_06	Systematic search	534097	8118478	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_07	Systematic search	534230	8118560	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_08	Systematic search	534193	8118586	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Collared Lemming	No	NA	Yes	
2015	194	NHLG1_09	Systematic search	534192	8118583	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_10	Systematic search	534186	8118583	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_11	Systematic search	534027	8118491	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_12	Systematic search	534020	8118492	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_13	Systematic search	533957	8118480	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_14	Systematic search	533956	8118482	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_15	Systematic search	534033	8118551	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_16	Systematic search	534116	8118577	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_17	Systematic search	534053	8118611	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	194	NHLG1_18	Systematic search	533980	8118570	NAD 27	17X	LG1	Wetland	NA	NA	No	Brown Lemming	No	NA	No	
2015	194	NHLG1_19	Systematic search	533992	8118566	NAD 27	17X	LG1	Wetland	NA	NA	Yes	Brown Lemming	No	NA	No	
